HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Torino,Juventus,A,6.5,3.6,1.61,2.11,1.72,0,1,8,9,11,1,1.4,1.8,2.6,3.0
Cagliari,Napoli,A,7.5,4.5,1.44,1.8,2.0,0,1,6,3,11,6,1.8,0.6,2.2,2.4
Fiorentina,Empoli,H,1.75,3.75,4.75,1.8,2.0,3,1,7,5,7,14,1.6,0.8,1.8,0.4
Frosinone,Sassuolo,A,3.6,3.5,2.04,1.99,1.81,0,2,6,9,5,4,0.6,0.8,0.8,1.4
Roma,Genoa,H,1.44,4.75,7.0,1.58,2.34,3,2,13,6,5,11,2.0,1.2,0.6,0.8
Sampdoria,Parma,H,1.83,3.6,4.5,2.0,1.81,2,0,7,7,6,10,1.4,1.0,1.6,1.2
Spal,Chievo,D,2.04,3.3,3.8,2.26,1.63,0,0,5,11,3,8,0.4,0.8,0.4,0.4
Atalanta,Lazio,H,2.2,3.6,3.1,1.68,2.17,1,0,8,4,7,6,1.4,1.8,1.6,1.6
Bologna,Milan,D,4.2,3.4,1.95,1.98,1.82,0,0,7,5,7,4,1.6,0.4,2.0,1.6
Chievo,Inter,D,8.5,4.33,1.4,1.9,1.9,1,1,4,11,8,8,0.4,0.6,3.0,1.4
Empoli,Sampdoria,A,2.3,3.4,3.1,1.75,2.07,2,4,8,8,7,10,1.8,0.4,2.0,1.0
Genoa,Atalanta,H,4.0,3.6,1.9,1.78,2.03,3,1,6,9,12,8,0.6,0.2,1.8,1.8
Juventus,Roma,H,1.44,4.33,8.0,1.79,2.02,1,0,10,3,6,5,2.6,3.0,2.0,1.2
Lazio,Cagliari,H,1.33,5.0,9.0,1.59,2.35,3,1,8,7,5,9,1.6,1.0,1.6,0.6
Milan,Fiorentina,A,2.3,3.25,3.25,1.95,1.85,0,1,7,6,5,6,2.0,1.6,1.6,0.8
Napoli,Spal,H,1.2,7.0,13.0,1.46,2.67,1,0,12,2,5,9,2.2,2.4,0.6,0.8
Parma,Bologna,D,2.54,3.1,3.0,2.26,1.63,0,0,4,4,6,12,1.6,1.2,1.2,0.4
Sassuolo,Torino,D,2.62,3.2,2.8,2.18,1.68,1,1,7,10,7,3,0.8,1.4,1.4,1.8
Udinese,Frosinone,D,1.7,3.7,5.25,1.96,1.84,1,1,2,9,5,10,0.6,0.4,0.6,0.8
Atalanta,Juventus,D,4.75,3.5,1.8,1.99,1.81,2,2,9,4,10,1,1.8,1.8,2.6,3.0
Bologna,Lazio,A,5.0,3.8,1.72,1.82,1.99,0,2,5,5,5,6,1.2,0.6,1.6,1.0
Cagliari,Genoa,H,2.3,3.2,3.3,2.18,1.68,1,0,6,4,5,13,1.6,0.6,1.2,0.2
