HomeTeam,AwayTeam,FTR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25,FTHG,FTAG,HomeGoalsScoredHome,HomeGoalsConcededHome,AwayGoalsScoredAway,AwayGoalsConcededAway,APHH,APHA,APAH,APAA
Kerkyra,Apollon,H,2.29,2.89,3.5,2.67,1.44,2.0,0.0,5,10,2,8,0.8,0.2,0.6,0.4
Lamia,PAOK,A,10.0,4.33,1.36,2.25,1.6,0.0,2.0,4,6,11,1,1.0,0.4,3.0,3.0
AEK,Xanthi,H,1.33,4.5,11.0,2.07,1.7,4.0,0.0,9,2,3,6,2.6,2.2,1.6,1.0
Levadeiakos,Panetolikos,A,2.6,2.79,3.1,2.64,1.44,1.0,2.0,7,5,4,3,2.0,0.2,0.8,1.4
Olympiakos,Panionios,H,1.22,5.5,15.0,1.94,1.82,1.0,0.0,10,3,4,4,2.4,2.2,2.0,1.2
Platanias,Giannina,A,2.45,2.89,3.25,2.57,1.46,0.0,3.0,3,8,6,9,0.8,0.0,1.2,0.8
Larisa,Panathinaikos,A,3.1,2.75,2.62,2.78,1.41,0.0,1.0,2,4,4,10,1.2,0.6,1.6,0.4
Giannina,Levadeiakos,D,1.5,3.75,8.0,2.39,1.53,0.0,0.0,6,7,2,10,1.2,1.4,1.8,0.2
Panathinaikos,Lamia,H,1.39,4.09,9.5,2.2,1.62,2.0,0.0,7,2,2,7,1.6,1.0,0.8,0.4
Panionios,Asteras Tripolis,D,1.95,3.2,4.2,2.61,1.45,0.0,0.0,8,5,6,3,2.0,0.6,1.2,1.4
Larisa,Platanias,H,1.83,3.25,4.75,2.4,1.53,1.0,0.0,1,4,3,12,1.0,0.6,0.8,0.0
Panetolikos,Kerkyra,H,1.53,3.6,7.5,2.5,1.49,1.0,0.0,6,10,3,13,0.8,1.8,1.2,0.2
PAOK,Olympiakos,A,1.7,3.39,5.5,2.63,1.44,0.0,3.0,17,1,13,5,3.0,3.0,2.4,2.2
Xanthi,Apollon,H,1.8,3.2,5.0,2.54,1.48,2.0,0.0,7,8,2,9,1.6,0.8,0.6,0.4
Atromitos,AEK,D,3.5,3.1,2.2,2.6,1.46,1.0,1.0,5,4,9,3,1.6,2.2,2.6,2.2
Atromitos,Xanthi,H,1.53,3.75,6.5,2.5,1.48,1.0,0.0,5,4,2,9,1.6,2.2,2.2,0.8
Kerkyra,Giannina,D,2.75,3.0,2.75,2.48,1.49,1.0,1.0,6,9,6,5,1.2,0.2,1.2,1.4
Platanias,Lamia,A,2.45,2.87,3.29,2.76,1.41,1.0,2.0,3,8,1,8,0.8,0.0,0.8,0.2
AEK,Panionios,H,1.3,4.5,11.0,2.15,1.64,1.0,0.0,10,1,3,5,2.6,2.2,2.0,0.6
Asteras Tripolis,PAOK,H,8.0,3.75,1.44,2.3,1.57,3.0,2.0,5,4,10,1,1.2,1.0,2.4,3.0
Levadeiakos,Larisa,H,2.62,2.87,2.87,2.67,1.43,2.0,1.0,8,7,4,10,1.8,0.4,1.0,0.6
Olympiakos,Panathinaikos,D,1.36,4.2,10.0,2.03,1.72,1.0,1.0,8,2,5,6,2.4,2.2,2.0,1.0
Apollon,Panetolikos,H,2.2,3.0,3.5,2.59,1.46,2.0,1.0,3,8,5,3,0.6,0.4,1.4,1.8
Larisa,Kerkyra,D,1.95,3.29,4.0,2.68,1.43,0.0,0.0,1,4,2,11,1.0,0.6,1.4,0.2
Panathinaikos,Asteras Tripolis,D,2.04,3.25,3.75,2.44,1.52,1.0,1.0,8,1,3,3,2.0,1.0,1.6,1.0
